** CONVERTED FROM C:\Users\Equipe Wyart\Desktop\RLVSL\Data\S27\RLVSL_S27_b48_20200304-1451.edf using edfapi 3.1 Win32 Jun  3 2014 on Mon Mar 09 15:34:58 2020
** DATE: Wed Mar  4 05:51:52 2020
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BGE
** SERIAL NUMBER: CL1-ACF05
** CAMERA_CONFIG: ACF05140.SCD
**

MSG	19091544 RECCFG CR 500 2 1 L
MSG	19091544 ELCLCFG MTABLER
MSG	19091544 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	19091544 THRESHOLDS L 70 201
MSG	19091544 ELCL_PROC CENTROID (3)
MSG	19091544 ELCL_PCR_PARAM 5 3.0
MSG	19091545 !MODE RECORD CR 500 2 1 L
START	19091546 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
19091546	 1094.1	  638.2	 5917.0	32768.0	...
19091548	 1093.4	  637.9	 5915.0	32768.0	...
SFIX L   19091550
19091550	 1092.4	  637.5	 5913.0	32768.0	...
19091552	 1091.5	  637.1	 5907.0	32768.0	...
19091554	 1092.2	  636.6	 5905.0	32768.0	...
19091556	 1093.4	  636.3	 5902.0	32768.0	...
19091558	 1094.7	  636.0	 5903.0	32768.0	...
19091560	 1094.7	  635.9	 5901.0	32768.0	...
19091562	 1094.4	  635.5	 5899.0	32768.0	...
19091564	 1094.0	  635.2	 5896.0	32768.0	...
19091566	 1093.8	  635.0	 5891.0	32768.0	...
19091568	 1093.6	  635.4	 5886.0	32768.0	...
19091570	 1093.4	  635.8	 5887.0	32768.0	...
19091572	 1093.1	  636.3	 5890.0	32768.0	...
19091574	 1092.8	  636.6	 5892.0	32768.0	...
19091576	 1092.7	  636.8	 5890.0	32768.0	...
19091578	 1092.7	  636.6	 5887.0	32768.0	...
19091580	 1093.4	  636.3	 5886.0	32768.0	...
19091582	 1094.3	  636.1	 5885.0	32768.0	...
19091584	 1095.1	  636.3	 5881.0	32768.0	...
19091586	 1094.5	  636.8	 5878.0	32768.0	...
19091588	 1093.8	  637.1	 5874.0	32768.0	...
19091590	 1093.0	  637.2	 5872.0	32768.0	...
19091592	 1093.8	  635.9	 5869.0	32768.0	...
19091594	 1094.6	  634.8	 5868.0	32768.0	...
19091596	 1094.9	  634.8	 5864.0	32768.0	...
19091598	 1094.5	  635.8	 5863.0	32768.0	...
19091600	 1094.1	  636.8	 5862.0	32768.0	...
19091602	 1094.1	  636.7	 5857.0	32768.0	...
19091604	 1094.0	  636.7	 5852.0	32768.0	...
19091606	 1093.8	  635.7	 5847.0	32768.0	...
19091608	 1093.6	  634.7	 5848.0	32768.0	...
19091610	 1094.5	  634.8	 5847.0	32768.0	...
19091612	 1095.6	  635.8	 5843.0	32768.0	...
19091614	 1096.4	  636.5	 5839.0	32768.0	...
19091616	 1096.1	  636.0	 5837.0	32768.0	...
19091618	 1095.2	  635.5	 5838.0	32768.0	...
19091620	 1094.6	  635.4	 5837.0	32768.0	...
19091622	 1095.1	  635.4	 5830.0	32768.0	...
19091624	 1096.2	  635.5	 5823.0	32768.0	...
19091626	 1097.0	  635.6	 5817.0	32768.0	...
19091628	 1096.8	  635.9	 5816.0	32768.0	...
19091630	 1096.5	  636.3	 5817.0	32768.0	...
19091632	 1097.0	  636.6	 5818.0	32768.0	...
19091634	 1097.5	  636.4	 5817.0	32768.0	...
19091636	 1097.6	  635.9	 5813.0	32768.0	...
19091638	 1096.9	  635.1	 5809.0	32768.0	...
19091640	 1096.5	  634.6	 5807.0	32768.0	...
