** CONVERTED FROM C:\Users\Equipe Wyart\Desktop\RLVSL\Data\S22\RLVSL_S22_b18_20200228-1426.edf using edfapi 3.1 Win32 Jun  3 2014 on Mon Mar 09 15:34:12 2020
** DATE: Fri Feb 28 05:26:31 2020
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BGE
** SERIAL NUMBER: CL1-ACF05
** CAMERA_CONFIG: ACF05140.SCD
**

MSG	16760174 RECCFG CR 500 2 1 L
MSG	16760174 ELCLCFG MTABLER
MSG	16760174 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	16760174 THRESHOLDS L 90 205
MSG	16760174 ELCL_PROC CENTROID (3)
MSG	16760174 ELCL_PCR_PARAM 5 3.0
MSG	16760175 !MODE RECORD CR 500 2 1 L
START	16760176 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
16760176	 1110.0	  794.3	 5549.0	32768.0	...
16760178	 1110.2	  793.7	 5551.0	32768.0	...
SFIX L   16760180
16760180	 1110.2	  793.0	 5548.0	32768.0	...
16760182	 1109.9	  792.4	 5543.0	32768.0	...
16760184	 1110.0	  793.6	 5537.0	32768.0	...
16760186	 1110.8	  795.0	 5535.0	32768.0	...
16760188	 1111.7	  796.4	 5532.0	32768.0	...
16760190	 1112.6	  797.2	 5530.0	32768.0	...
16760192	 1112.7	  798.0	 5531.0	32768.0	...
16760194	 1113.0	  797.2	 5533.0	32768.0	...
16760196	 1113.3	  795.5	 5530.0	32768.0	...
16760198	 1113.7	  795.4	 5521.0	32768.0	...
16760200	 1113.8	  797.0	 5510.0	32768.0	...
16760202	 1113.9	  798.6	 5504.0	32768.0	...
16760204	 1114.0	  798.6	 5500.0	32768.0	...
16760206	 1114.0	  798.9	 5495.0	32768.0	...
16760208	 1114.0	  799.2	 5490.0	32768.0	...
16760210	 1114.1	  799.6	 5491.0	32768.0	...
16760212	 1114.2	  799.7	 5495.0	32768.0	...
16760214	 1114.2	  799.8	 5491.0	32768.0	...
16760216	 1114.2	  799.8	 5481.0	32768.0	...
16760218	 1114.1	  799.3	 5471.0	32768.0	...
16760220	 1113.8	  798.9	 5469.0	32768.0	...
16760222	 1113.6	  798.5	 5468.0	32768.0	...
16760224	 1113.8	  797.4	 5465.0	32768.0	...
16760226	 1114.2	  796.4	 5458.0	32768.0	...
16760228	 1114.3	  797.1	 5452.0	32768.0	...
16760230	 1114.0	  799.0	 5448.0	32768.0	...
16760232	 1114.0	  800.9	 5443.0	32768.0	...
16760234	 1114.6	  800.8	 5438.0	32768.0	...
16760236	 1116.0	  800.4	 5433.0	32768.0	...
16760238	 1117.3	  799.6	 5431.0	32768.0	...
16760240	 1117.9	  799.2	 5427.0	32768.0	...
16760242	 1115.6	  799.5	 5424.0	32768.0	...
16760244	 1113.3	  799.4	 5416.0	32768.0	...
16760246	 1111.5	  799.0	 5409.0	32768.0	...
16760248	 1112.1	  798.4	 5403.0	32768.0	...
16760250	 1112.5	  797.7	 5405.0	32768.0	...
16760252	 1112.7	  797.2	 5409.0	32768.0	...
16760254	 1113.6	  797.0	 5405.0	32768.0	...
16760256	 1114.8	  797.3	 5397.0	32768.0	...
16760258	 1116.2	  797.5	 5390.0	32768.0	...
16760260	 1116.4	  797.3	 5391.0	32768.0	...
16760262	 1116.6	  797.1	 5391.0	32768.0	...
16760264	 1117.2	  797.7	 5394.0	32768.0	...
16760266	 1117.9	  798.3	 5396.0	32768.0	...
16760268	 1118.5	  798.9	 5387.0	32768.0	...
16760270	 1118.4	  797.4	 5377.0	32768.0	...
16760272	 1118.3	  796.0	 5366.0	32768.0	...
16760274	 1118.4	  795.5	 5365.0	32768.0	...
16760276	 1118.5	  796.4	 5364.0	32768.0	...
16760278	 1117.7	  797.3	 5363.0	32768.0	...
16760280	 1115.7	  797.6	 5361.0	32768.0	...
16760282	 1113.6	  797.1	 5360.0	32768.0	...
16760284	 1112.5	  796.6	 5359.0	32768.0	...
16760286	 1113.5	  795.8	 5356.0	32768.0	...
16760288	 1114.5	  795.7	 5350.0	32768.0	...
16760290	 1115.8	  797.2	 5346.0	32768.0	...
16760292	 1116.2	  798.9	 5343.0	32768.0	...
16760294	 1116.4	  800.1	 5343.0	32768.0	...
16760296	 1116.5	  799.5	 5339.0	32768.0	...
16760298	 1116.6	  798.9	 5335.0	32768.0	...
16760300	 1116.7	  798.9	 5333.0	32768.0	...
16760302	 1116.8	  797.9	 5332.0	32768.0	...
16760304	 1116.6	  797.0	 5331.0	32768.0	...
16760306	 1116.3	  796.6	 5325.0	32768.0	...
16760308	 1116.0	  797.1	 5319.0	32768.0	...
16760310	 1115.3	  797.5	 5317.0	32768.0	...
16760312	 1114.5	  797.4	 5319.0	32768.0	...
16760314	 1113.6	  797.5	 5317.0	32768.0	...
16760316	 1113.5	  797.8	 5310.0	32768.0	...
16760318	 1113.9	  798.0	 5303.0	32768.0	...
16760320	 1114.9	  798.0	 5301.0	32768.0	...
16760322	 1116.0	  797.8	 5301.0	32768.0	...
16760324	 1116.6	  797.5	 5301.0	32768.0	...
