** CONVERTED FROM C:\Users\Equipe Wyart\Desktop\RLVSL\Data\S03\RLVSL_S03_b23_20200131-1424.edf using edfapi 3.1 Win32 Jun  3 2014 on Mon Feb 10 14:37:44 2020
** DATE: Fri Jan 31 05:24:01 2020
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BGE
** SERIAL NUMBER: CL1-ACF05
** CAMERA_CONFIG: ACF05140.SCD
**

MSG	3981471 RECCFG CR 500 2 1 L
MSG	3981471 ELCLCFG MTABLER
MSG	3981471 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	3981471 THRESHOLDS L 69 199
MSG	3981471 ELCL_PROC CENTROID (3)
MSG	3981471 ELCL_PCR_PARAM 5 3.0
START	3981472 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
MSG	3981472 !MODE RECORD CR 500 2 1 L
3981472	  985.0	  386.4	 5094.0	32768.0	...
3981474	  984.9	  386.3	 5089.0	32768.0	...
SFIX L   3981476
3981476	  984.8	  386.4	 5089.0	32768.0	...
3981478	  984.8	  386.5	 5092.0	32768.0	...
3981480	  984.9	  386.7	 5094.0	32768.0	...
3981482	  985.2	  386.9	 5100.0	32768.0	...
3981484	  985.3	  387.1	 5104.0	32768.0	...
3981486	  985.4	  387.8	 5109.0	32768.0	...
3981488	  985.4	  388.3	 5111.0	32768.0	...
3981490	  985.1	  388.8	 5112.0	32768.0	...
3981492	  984.9	  388.6	 5113.0	32768.0	...
3981494	  984.5	  388.6	 5115.0	32768.0	...
3981496	  984.3	  388.3	 5116.0	32768.0	...
3981498	  984.1	  388.0	 5116.0	32768.0	...
3981500	  984.0	  387.6	 5117.0	32768.0	...
3981502	  984.1	  387.5	 5118.0	32768.0	...
3981504	  984.2	  387.4	 5118.0	32768.0	...
3981506	  984.2	  387.3	 5118.0	32768.0	...
3981508	  984.2	  387.2	 5116.0	32768.0	...
3981510	  984.1	  387.2	 5116.0	32768.0	...
3981512	  984.1	  387.2	 5117.0	32768.0	...
3981514	  984.1	  387.4	 5119.0	32768.0	...
3981516	  984.1	  387.5	 5121.0	32768.0	...
