** CONVERTED FROM C:\Users\Equipe Wyart\Desktop\RLVSL\Data\S03\RLVSL_S03_b12_20200131-1411.edf using edfapi 3.1 Win32 Jun  3 2014 on Mon Feb 10 14:37:41 2020
** DATE: Fri Jan 31 05:11:34 2020
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BGE
** SERIAL NUMBER: CL1-ACF05
** CAMERA_CONFIG: ACF05140.SCD
**

MSG	3234870 RECCFG CR 500 2 1 L
MSG	3234870 ELCLCFG MTABLER
MSG	3234870 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	3234870 THRESHOLDS L 69 199
MSG	3234870 ELCL_PROC CENTROID (3)
MSG	3234870 ELCL_PCR_PARAM 5 3.0
MSG	3234871 !MODE RECORD CR 500 2 1 L
START	3234872 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
3234872	  969.5	  555.6	 5284.0	32768.0	...
3234874	  969.3	  555.6	 5283.0	32768.0	...
SFIX L   3234876
3234876	  969.1	  555.6	 5282.0	32768.0	...
3234878	  969.0	  555.6	 5281.0	32768.0	...
3234880	  969.1	  556.0	 5279.0	32768.0	...
3234882	  969.1	  556.4	 5277.0	32768.0	...
3234884	  969.1	  556.8	 5272.0	32768.0	...
3234886	  969.0	  556.9	 5267.0	32768.0	...
3234888	  969.0	  557.1	 5263.0	32768.0	...
3234890	  968.9	  557.5	 5261.0	32768.0	...
3234892	  968.7	  557.9	 5260.0	32768.0	...
3234894	  968.5	  558.1	 5258.0	32768.0	...
3234896	  968.3	  558.7	 5257.0	32768.0	...
3234898	  968.3	  559.4	 5259.0	32768.0	...
3234900	  968.2	  560.1	 5261.0	32768.0	...
3234902	  968.3	  560.0	 5263.0	32768.0	...
3234904	  968.4	  559.5	 5264.0	32768.0	...
3234906	  968.5	  559.2	 5265.0	32768.0	...
3234908	  968.6	  559.2	 5265.0	32768.0	...
3234910	  969.1	  559.4	 5264.0	32768.0	...
3234912	  969.6	  559.5	 5262.0	32768.0	...
3234914	  970.1	  559.5	 5259.0	32768.0	...
3234916	  970.0	  559.5	 5259.0	32768.0	...
3234918	  970.0	  559.3	 5261.0	32768.0	...
3234920	  969.9	  559.1	 5263.0	32768.0	...
3234922	  969.7	  559.1	 5263.0	32768.0	...
3234924	  969.5	  559.4	 5259.0	32768.0	...
3234926	  969.3	  559.6	 5255.0	32768.0	...
3234928	  969.5	  559.5	 5254.0	32768.0	...
3234930	  969.7	  559.4	 5254.0	32768.0	...
3234932	  969.9	  559.1	 5254.0	32768.0	...
3234934	  970.0	  558.9	 5253.0	32768.0	...
3234936	  970.1	  559.1	 5252.0	32768.0	...
3234938	  970.0	  559.5	 5252.0	32768.0	...
3234940	  969.9	  559.2	 5251.0	32768.0	...
3234942	  969.9	  558.4	 5247.0	32768.0	...
3234944	  970.0	  557.7	 5242.0	32768.0	...
3234946	  970.1	  557.5	 5238.0	32768.0	...
3234948	  970.1	  557.2	 5236.0	32768.0	...
3234950	  970.1	  557.0	 5236.0	32768.0	...
3234952	  970.1	  556.6	 5235.0	32768.0	...
3234954	  970.1	  556.3	 5231.0	32768.0	...
3234956	  970.1	  555.9	 5230.0	32768.0	...
3234958	  970.1	  555.8	 5229.0	32768.0	...
3234960	  970.2	  556.2	 5230.0	32768.0	...
3234962	  970.4	  556.7	 5230.0	32768.0	...
3234964	  970.6	  557.1	 5230.0	32768.0	...
3234966	  970.8	  557.0	 5230.0	32768.0	...
3234968	  970.7	  557.0	 5229.0	32768.0	...
3234970	  970.5	  556.9	 5225.0	32768.0	...
3234972	  970.5	  556.5	 5221.0	32768.0	...
3234974	  970.5	  556.0	 5216.0	32768.0	...
3234976	  970.5	  555.9	 5215.0	32768.0	...
3234978	  970.6	  556.3	 5215.0	32768.0	...
3234980	  970.4	  556.2	 5216.0	32768.0	...
3234982	  970.3	  555.8	 5216.0	32768.0	...
3234984	  970.1	  555.4	 5215.0	32768.0	...
3234986	  970.0	  555.5	 5215.0	32768.0	...
3234988	  970.0	  555.5	 5215.0	32768.0	...
3234990	  970.0	  556.2	 5213.0	32768.0	...
3234992	  970.1	  557.0	 5210.0	32768.0	...
3234994	  970.3	  557.7	 5206.0	32768.0	...
3234996	  970.6	  557.7	 5202.0	32768.0	...
3234998	  970.7	  557.7	 5197.0	32768.0	...
3235000	  970.9	  557.7	 5198.0	32768.0	...
3235002	  971.1	  557.7	 5203.0	32768.0	...
3235004	  971.5	  557.5	 5205.0	32768.0	...
3235006	  971.7	  557.4	 5203.0	32768.0	...
3235008	  971.9	  557.5	 5199.0	32768.0	...
3235010	  971.8	  557.8	 5198.0	32768.0	...
3235012	  971.7	  557.7	 5196.0	32768.0	...
3235014	  971.5	  556.9	 5196.0	32768.0	...
3235016	  971.6	  556.1	 5196.0	32768.0	...
3235018	  971.6	  555.7	 5197.0	32768.0	...
3235020	  971.8	  555.4	 5197.0	32768.0	...
3235022	  972.0	  555.2	 5196.0	32768.0	...
3235024	  972.1	  555.1	 5195.0	32768.0	...
3235026	  972.0	  555.2	 5192.0	32768.0	...
3235028	  971.9	  555.3	 5189.0	32768.0	...
3235030	  971.8	  555.1	 5186.0	32768.0	...
3235032	  971.9	  554.8	 5187.0	32768.0	...
3235034	  972.0	  554.5	 5187.0	32768.0	...
3235036	  971.7	  554.8	 5191.0	32768.0	...
